02-02-2016 01:38:24,694318919197130752,,3158151924,48 en,8,OakyDeer,248738759,@KillerInstinct Here's of the mini cutie versions of the KI cast! Have ! #killerinstinct #jago #oakyart https://t.co/RoUMbEyD65
02-02-2016 06:23:11,694390585101152258,,3126802163,48 en,3,OakyDeer,248738759,@ultimatetoy @KillerInstinct Orchid and Mr.Firecat napping after a good fight! #killerinstinct #orchid #oakyart https://t.co/zW4enXZOUW
02-02-2016 06:23:11,694390585101152258,,3126802163,48 en,3,OakyDeer,248738759,@ultimatetoy @KillerInstinct Orchid and Mr.Firecat napping after a good fight! #killerinstinct #orchid #oakyart https://t.co/zW4enXZOUW
04-02-2016 06:07:12,695111340906647552,,,48 en,0,Bossman_Hinton,895781317,So excited<hhhseparator> will do everything I possibly can to win that #KillerInstinct
04-02-2016 02:01:57,695049622075539457,,,48 en,6,OakyDeer,248738759,KI mini number 3! Here's Sabrepuppy! I wonder if he ever has to deal with fleas? #Sabrewulf #Killerinstinct #oakyart https://t.co/bzJeEVxH62
04-02-2016 05:37:53,695103960361750528,,,48 en,0,zango_tango,2610386533,This may sound dumb but is jump cancelling the same in #KillerInstinct as in SF4? Anyone help a noob out?
03-02-2016 23:17:14,695008166518616064,,,48 en,9,RockIsSponge,114427903,The #KillerInstinct battles @raywand and I have are *always* vicious and brutal and totally awesome! @KI_Central https://t.co/TbRbeiwu1l
04-02-2016 04:41:01,695089649396641792,,222932212,48 en,0,russell_javier,937628665,@kporzee Unleash your #KillerInstinct
04-02-2016 03:56:46,695078513162874881,,,48 en,1,estherbearlive,168764246,I need one of these for home lol @CMC888_KI4Life #KillerInstinct https://t.co/suRmwDCOhe
04-02-2016 04:01:19,695079661475246080,,,48 en,0,daymeinparris,1338046758,YO RUMOR IS THAT KI S3 IS RELEASING ON MY BIRTHDAY !!! @KillerInstinct PLEASE LET THIS BE TRUE !!! PLEASE PLEASE PLEASE !!!! #KillerInstinct
04-02-2016 03:56:46,695078513162874881,,,48 en,1,estherbearlive,168764246,I need one of these for home lol @CMC888_KI4Life #KillerInstinct https://t.co/suRmwDCOhe
04-02-2016 03:41:01,695074550069874688,,174576555,48 en,1,OakyDeer,248738759,@bahnism I memed it. I'm so. So. Sorry. #fgc #rash #battletoads #killerinstinct #whyoakywhy https://t.co/4uLQmB8i72
04-02-2016 03:39:11,695074088558137344,,,48 en,0,RZSTUDIO07,2637734016,I just had to do it! X'D!!! <hhhnewline>p.s Janet is awesome!<hhhnewline>@KillerInstinct @Ishmae1 @TheKeits #KimWu #killerinstinct https://t.co/ttLUN7B6Vo
03-02-2016 06:14:07,694750690090962944,,,48 en,3,knotheadtv,155721096,The #fullepisode of #KillerInstinct w/ #ChrisHansen I was in. I played #Roger.<hhhnewline>#addict #cocaine #dealer #informant <hhhnewline><hhhnewline>https://t.co/9nRAQiZhp4
04-02-2016 03:38:01,695073794369658880,695073648433053697,2914900469,48 en,0,sheeva4life,3298419208,@Mileena_mkx I like B.Orchid more and I want to play as her even though she's in #KillerInstinct
04-02-2016 02:51:33,695062103909015552,,,48 en,0,EXYogaFrame,2815297027,Code commit: Add stub code for grepping account activation hyperlink https://t.co/IQ4VRVcggZ #eSPORTS #FightingGames #KillerInstinct #FGC
04-02-2016 02:42:35,695059845880238082,,,48 en,1,blurrygil,47417127,DAYYYUM!!! #KIWC #KillerInstinct #FGC @maximilian_ @_shintristan https://t.co/Wq7TaPVX9A
04-02-2016 02:42:35,695059845880238082,,,48 en,1,blurrygil,47417127,DAYYYUM!!! #KIWC #KillerInstinct #FGC @maximilian_ @_shintristan https://t.co/Wq7TaPVX9A
04-02-2016 02:01:57,695049622075539457,,,48 en,6,OakyDeer,248738759,KI mini number 3! Here's Sabrepuppy! I wonder if he ever has to deal with fleas? #Sabrewulf #Killerinstinct #oakyart https://t.co/bzJeEVxH62
04-02-2016 02:01:57,695049622075539457,,,48 en,6,OakyDeer,248738759,KI mini number 3! Here's Sabrepuppy! I wonder if he ever has to deal with fleas? #Sabrewulf #Killerinstinct #oakyart https://t.co/bzJeEVxH62
04-02-2016 02:01:57,695049622075539457,,,48 en,6,OakyDeer,248738759,KI mini number 3! Here's Sabrepuppy! I wonder if he ever has to deal with fleas? #Sabrewulf #Killerinstinct #oakyart https://t.co/bzJeEVxH62
03-02-2016 06:14:07,694750690090962944,,,48 en,3,knotheadtv,155721096,The #fullepisode of #KillerInstinct w/ #ChrisHansen I was in. I played #Roger.<hhhnewline>#addict #cocaine #dealer #informant <hhhnewline><hhhnewline>https://t.co/9nRAQiZhp4
04-02-2016 01:39:00,695043845499670528,,,48 en,1,_sderdnuh,2683550612,CG @chi_syck_nation is streaming #KillerInstinct! Come through and chill! https://t.co/hFgLuzERpA
04-02-2016 01:39:00,695043845499670528,,,48 en,1,_sderdnuh,2683550612,CG @chi_syck_nation is streaming #KillerInstinct! Come through and chill! https://t.co/hFgLuzERpA
04-02-2016 01:05:47,695035486981591040,695005236180684804,181336337,48 en,0,AngelNexus,91130349,@TheAnchormanV #Destiny #BLOPS #Halo5 #Metro #HyperVoid #NeedForSpeed #KillerInstinct #Fallout4. Dead ass. Lol
04-02-2016 00:13:08,695022234042236928,,,48 en,0,Cruzmissile24,259548321,Birthday presents came in!!!! The greatest shirts ever! My EVO clothing for sure #GlaciusIsBACK #KillerInstinct https://t.co/3US9EGBf2x
03-02-2016 23:18:31,695008492583829504,,,48 en,2,RockIsSponge,114427903,Also can we talk about this #KillerInstinct combo! I tried to stop @raywand's SabreWulf but NOT TODAY! @KI_Central https://t.co/1F3SVuDOxG
03-02-2016 23:18:31,695008492583829504,,,48 en,2,RockIsSponge,114427903,Also can we talk about this #KillerInstinct combo! I tried to stop @raywand's SabreWulf but NOT TODAY! @KI_Central https://t.co/1F3SVuDOxG
03-02-2016 23:17:14,695008166518616064,,,48 en,9,RockIsSponge,114427903,The #KillerInstinct battles @raywand and I have are *always* vicious and brutal and totally awesome! @KI_Central https://t.co/TbRbeiwu1l
03-02-2016 06:34:40,694755863181942784,,,48 en,0,arneezy619,440332393,Now streaming Killer Instinct https://t.co/eFAB7KyjTz #twitch #XboxOne #KillerInstinct
01-02-2016 03:50:34,693989792124637184,,,48 en,66,Jeremydaking,41251403,Arbiter Fightstick  #KIWC #KillerInstinct <hhhnewline>RTs & Likes are appreciated!  @KillerInstinct @KI_Community <hhhnewline>@maximilian_ https://t.co/rRpy2wyZ6U
03-02-2016 22:55:27,695002684089171968,,,48 en,0,NumbmikIo,2588589013,Moving up in the #KillerInstinct world. ;) https://t.co/Sw8tITQdrt
01-02-2016 03:50:34,693989792124637184,,,48 en,66,Jeremydaking,41251403,Arbiter Fightstick  #KIWC #KillerInstinct <hhhnewline>RTs & Likes are appreciated!  @KillerInstinct @KI_Community <hhhnewline>@maximilian_ https://t.co/rRpy2wyZ6U
01-02-2016 03:50:34,693989792124637184,,,48 en,66,Jeremydaking,41251403,Arbiter Fightstick  #KIWC #KillerInstinct <hhhnewline>RTs & Likes are appreciated!  @KillerInstinct @KI_Community <hhhnewline>@maximilian_ https://t.co/rRpy2wyZ6U
03-02-2016 06:46:12,694758764457660416,,,48 en,1,saad_farooq10,2179309988,Kobe still got it #MambaMentality #KillerInstinct
03-02-2016 21:26:59,694980421625516032,,,221 un,0,SamAgyekumJnr,837087944,Lol.. #killerInstinct https://t.co/FCAt2NXboR
03-02-2016 19:43:56,694954491012124672,,,48 en,1,OgGamingSquad,4796903075,Its that time of thw week again! 😊 make sure to check out our #KillerInstinct video thats up live! 🎮😊 #gamingsquad https://t.co/rybqC6uOmQ
30-01-2016 20:41:45,693519486914269184,,,48 en,4,XBM_Network,2819285063,Official #KimWu #KillerInstinct Season 3 reveal trailer is here https://t.co/k1vB7F0S3q https://t.co/D8twv0BI2B
03-02-2016 21:03:18,694974463843041280,,,48 en,0,Remibobemi,2362332816,Just getting my decorations ready for our special guest in season 3 #rash #KillerInstinct #season3 https://t.co/hm6rK69Cf2
03-02-2016 20:41:19,694968929480003584,,,48 en,1,raywand,2327640364,Wanna catch some #KillerInstinct check out these sets 😄😊 #XboxOne 😍 https://t.co/xsZohaz3P6  @XboxP3 @KillerInstinct @XboxMAD @TiC_Podcast
03-02-2016 20:41:24,694968951986614273,,,48 en,1,RockIsSponge,114427903,Kicking off a #KillerInstinct session with the wonderful @raywand - watch us liiiiive: Watch https://t.co/eM0rmrO1HV 💁🏼💪🏼✊🏼
03-02-2016 20:41:19,694968929480003584,,,48 en,1,raywand,2327640364,Wanna catch some #KillerInstinct check out these sets 😄😊 #XboxOne 😍 https://t.co/xsZohaz3P6  @XboxP3 @KillerInstinct @XboxMAD @TiC_Podcast
03-02-2016 06:46:12,694758764457660416,,,48 en,1,saad_farooq10,2179309988,Kobe still got it #MambaMentality #KillerInstinct
03-02-2016 20:23:16,694964389699522561,,,221 un,0,YiffyShonryu,203811015,#KillerInstinct
03-02-2016 19:22:34,694949113675276288,,,48 en,0,ZeroSyndicate,64265939,Considering perhaps learning fulgore or sabrewulf this month... Either that or guarantee that I master shago #killerinstinct hard toss up
03-02-2016 17:33:46,694921731916587008,,,48 en,5,DonPedroX,53978738,#Gamers! New @Level_Clear #Podcast is up at https://t.co/XuhWwfgT5G This week #SFV #KillerInstinct #TombRaider https://t.co/Rg4R8XRDam
03-02-2016 19:06:33,694945081099354113,,,48 en,0,Himynameisadan,2544126763,Love this game ❤️❤️❤️ #ki #KillerInstinct #XboxOne #latenightgames https://t.co/3WD9H496jK
03-02-2016 17:33:46,694921731916587008,,,48 en,5,DonPedroX,53978738,#Gamers! New @Level_Clear #Podcast is up at https://t.co/XuhWwfgT5G This week #SFV #KillerInstinct #TombRaider https://t.co/Rg4R8XRDam
03-02-2016 10:41:36,694818006531092480,,,48 en,10,KI_Central,1608576246,Here's Riptor's #KillerInstinct expanded story https://t.co/AeUdV8v8Rn
03-02-2016 18:19:50,694933324565864448,693097631690596353,41284429,48 en,0,WrightWayPhoto,30609882,@XavierWoodsPhD @KennyOmegamanX @SEGA #KillerInstinct next
03-02-2016 18:14:49,694932062562684929,,,48 en,0,PixelPlanet1,734752177,#KillerInstinct Season 3 - Kim Wu Trailer (FULL HD) - https://t.co/sV493iRJQq https://t.co/VgQSfKCwNW
03-02-2016 17:51:15,694926130449481728,,,48 en,0,DILLIGAF_Otaku,3254214203,Now playing LIVE!: #KillerInstinct: https://t.co/vM64X3YjTk
03-02-2016 17:33:46,694921731916587008,,,48 en,5,DonPedroX,53978738,#Gamers! New @Level_Clear #Podcast is up at https://t.co/XuhWwfgT5G This week #SFV #KillerInstinct #TombRaider https://t.co/Rg4R8XRDam
03-02-2016 08:00:19,694777419081732096,,,48 en,4,8BitBeatDown,2844406153,Our very own Zombie is streaming #KillerInstinct Hisako ranked on https://t.co/9d3SGMVVbK ! Come talk about #KISeason3 <3
03-02-2016 17:33:46,694921731916587008,,,48 en,5,DonPedroX,53978738,#Gamers! New @Level_Clear #Podcast is up at https://t.co/XuhWwfgT5G This week #SFV #KillerInstinct #TombRaider https://t.co/Rg4R8XRDam
03-02-2016 10:41:36,694818006531092480,,,48 en,10,KI_Central,1608576246,Here's Riptor's #KillerInstinct expanded story https://t.co/AeUdV8v8Rn
03-02-2016 16:14:59,694901905605140480,,,48 en,0,JaqleDesign,1476808436,A previously finished wrap lookin wild. #carwrap #graphicdesign #3m #killerinstinct #dragracing https://t.co/cCNhONjkO5
03-02-2016 16:16:33,694902298078609408,,523711046,48 en,0,CyberCyclone360,3103067495,@unCAGEDgamez do u think Marcus fenix could be in #KillerInstinct since Arby is<hhhseparator> and the beta of #Gears4 comes out in March
03-02-2016 10:41:36,694818006531092480,,,48 en,10,KI_Central,1608576246,Here's Riptor's #KillerInstinct expanded story https://t.co/AeUdV8v8Rn
03-02-2016 10:41:36,694818006531092480,,,48 en,10,KI_Central,1608576246,Here's Riptor's #KillerInstinct expanded story https://t.co/AeUdV8v8Rn
03-02-2016 15:19:11,694887863549239296,,20718696,48 en,0,Osogitz1,3723177552,@maximilian_ If one wishes to buy #killerinstinct PC <hhhseparator>How would one go about purchasing it for PC?
03-02-2016 12:44:58,694849053608144896,,,48 en,0,n8strength,128674057,Apparently #KillerInstinct is coming to Windows Phone 10 too. @CrazyLCD https://t.co/uJEUJKG8FP
03-02-2016 12:24:06,694843802809401344,,,48 en,1,king_mbrk,4864221821,#working on a new #song right now 😁 #KillerInstinct 👊🏻🐍
03-02-2016 10:41:36,694818006531092480,,,48 en,10,KI_Central,1608576246,Here's Riptor's #KillerInstinct expanded story https://t.co/AeUdV8v8Rn
03-02-2016 10:41:36,694818006531092480,,,48 en,10,KI_Central,1608576246,Here's Riptor's #KillerInstinct expanded story https://t.co/AeUdV8v8Rn
03-02-2016 10:41:36,694818006531092480,,,48 en,10,KI_Central,1608576246,Here's Riptor's #KillerInstinct expanded story https://t.co/AeUdV8v8Rn
03-02-2016 02:10:01,694689261765947392,,,48 en,2,PlayerAttack,93735437,#Halo’s Arbiter coming to finish the fight in #KillerInstinct XboxOne- https://t.co/me0eQGebuv https://t.co/tsxKuavnvC
02-02-2016 00:03:47,694295106757615616,,,48 en,28,Ishmae1,66843667,Fun #KillerInstinct fact: It's Feb 1st today. That means<hhhseparator> at maximum<hhhseparator> you will be playing S3 in 60 days... or less. O.O
03-02-2016 08:00:19,694777419081732096,,,48 en,4,8BitBeatDown,2844406153,Our very own Zombie is streaming #KillerInstinct Hisako ranked on https://t.co/9d3SGMVVbK ! Come talk about #KISeason3 <3
03-02-2016 08:00:19,694777419081732096,,,48 en,4,8BitBeatDown,2844406153,Our very own Zombie is streaming #KillerInstinct Hisako ranked on https://t.co/9d3SGMVVbK ! Come talk about #KISeason3 <3
03-02-2016 08:08:56,694779586278789120,,,48 en,0,TheLydonKing,1563278144,Watching a Good Shadow Jago with teleports against a good Aria flying around the stage looks Anime as fuck!!<hhhnewline><hhhnewline>#KillerInstinct  #Irongalaxy
03-02-2016 08:08:47,694779548534202368,,,48 en,0,DarkKard4,61944045,https://t.co/JGbodlYs9t I'll miss her Janet Jackson look #KillerInstinct #KimWu #Rare
03-02-2016 08:00:19,694777419081732096,,,48 en,4,8BitBeatDown,2844406153,Our very own Zombie is streaming #KillerInstinct Hisako ranked on https://t.co/9d3SGMVVbK ! Come talk about #KISeason3 <3
03-02-2016 05:02:58,694732788046520320,,559900610,48 en,0,CyberCyclone360,3103067495,@CrazyLCD do you think marcus fenix could be in #KillerInstinct since they already have Arby<hhhseparator> and it could hype up #Gears4
03-02-2016 05:57:43,694746566830088192,,1478470477,48 en,0,dfa5c5f46850440,2951575030,@llRicoSuavell whose your go to character in #killerinstinct
03-02-2016 02:23:20,694692611706195969,,,48 en,3,thatsoalykat,19338802,Taking some challenges on #KillerInstinct come hang with me live now on #twitch https://t.co/tmNK5EqYkX @TwitchGameShare @TwitchExposure
